package,dependency,kind,manifest
arcweft-verify-oxiz,thiserror,normal,crates/arcweft-verify-oxiz/Cargo.toml
arcweft-verify-z3,arcweft-verify,normal,crates/arcweft-verify-z3/Cargo.toml
arcweft-verify-z3,thiserror,normal,crates/arcweft-verify-z3/Cargo.toml
arcweft-view,arcweft-id,normal,crates/arcweft-view/Cargo.toml
arcweft-view,arcweft-image,normal,crates/arcweft-view/Cargo.toml
arcweft-view,arcweft-presentation,normal,crates/arcweft-view/Cargo.toml
arcweft-view,serde,normal,crates/arcweft-view/Cargo.toml
arcweft-view,serde_json,development,crates/arcweft-view/Cargo.toml
arcweft-view,thiserror,normal,crates/arcweft-view/Cargo.toml
arcweft-view,unicode-segmentation,normal,crates/arcweft-view/Cargo.toml
